RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6_DTLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGC,RQ9_2DGT,RQ10_REASON,RQ11_BASE,RQ12_NCOUNTRY,RQ13_STAY,RQ14_INDWORK,RQ15_2DGT,RQ16_2DGT,RQ17_AVEMINC,RQ18_NOMONTH,RQ19_RET,RQ20_DTRET,RQ20M_DTRET,RQ20Y_DTRET,RQ21_REASON,RQ22_DTEXP,RQ22M_DTEXP,RQ22Y_DTEXP,RQ23_CASHREM,RQ24_CASHAMT,RQ25_MODE,RQ26_REMSPENT,RQ261C_CONSUM,RQ261P_CONSUM,RQ262C_INVEST,RQ262P_INVEST,RQ263C_SAVINGS,RQ263P_SAVINGS,RQ264C_GIFT,RQ264P_GIFT,RQ265C_OTHERS,Q265P_OTHERS,RQ27_RET6MOS,RQ28_CASHHOME,RQ29_INKIND,RQ30_KINDAMT,RSWGT,RPRRCD,RP6M_IND
16,2751,055,00457,03,04,2,26,01,112015,11,2015,1,7, 9,1,1,212,36,1,93,11,0030000,34,2,      ,  ,    , ,112018,11,2018,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,1,0016000,000411.5222,    ,1
16,2752,056,00043,02,02,1,53,08,032018,03,2018,2,8,93,1,2,500,08,1,83,50,0105000,60,2,      ,  ,    , ,112018,11,2018,1, 630000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000317.6432,    ,1
16,2753,056,00043,02,03,1,28,03,032018,03,2018,1,8, 9,1,2,214,09,1,83,50,0040000,02,2,      ,  ,    , ,122018,12,2018,1, 112000,1,                5EDU, ,   , ,   , ,   , ,   ,5,***,1,0050000,2,       ,000459.8158,    ,1
16,2754,055,00202,04,04,2,31,02,082016,08,2016,2,4,61,1,1,231,36,1,51,96,0020000,25,2,      ,  ,    , ,082019,08,2019,1,  52000,5,1080    3010    5EDU,1,080, ,   ,3,010, ,   ,5,***,2,       ,2,       ,000404.8578,    ,1
03,2755,054,00203,06,04,2,30,04,012018,01,2018,2,8,22,1,1,233,12,1,22,86,0057567,54,2,      ,  ,    , ,012019,01,2019,1, 120000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000913.0875,    ,1
03,2756,055,00012,02,02,2,40,01,052016,05,2016,2,6, 9,1,1,231,36,1,91,96,0020000,28,2,      ,  ,    , ,052019,05,2019,1,  44000,5,1090        4010    ,1,090, ,   , ,   ,4,010, ,   ,2,       ,2,       ,000721.6931,    ,1
03,2757,054,00593,02,03,1,34,01,082017,08,2017,4,4, 9,1,1,213,12,1,81,14,0020000,12,1,082018,08,2018,2,      ,  ,    ,1,  45000,5,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,1,0030000,2,       ,001123.7212,    ,1
03,2758,054,00593,02,02,2,51,01,052017,05,2017,2,7, 9,1,1,211,24,1,91,96,0020000,16,2,      ,  ,    , ,052019,05,2019,1,  75000,5,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000840.0497,    ,1
03,2759,056,00699,02,02,2,38,01,092017,09,2017,2,4, 9,1,1,211,30,1,91,96,0020000,12,2,      ,  ,    , ,032020,03,2020,1,  60000,5,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,2,       ,1,0050000,000932.1142,    ,1
03,2760,056,00699,01,01,1,51,01,022016,02,2016,2,4,71,1,1,235,36,1,71,31,0040000,31,2,      ,  ,    , ,022019,02,2019,1, 170000,5,1080    30104010    ,1,080, ,   ,3,010,4,010, ,   ,2,       ,2,       ,000909.6357,    ,1
03,2761,054,00983,02,02,2,34,02,082017,08,2017,2,4, 9,1,1,233,24,1,91,96,0025000,37,2,      ,  ,    , ,082019,08,2019,1,  84000,1,1070    3030        ,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,000991.1651,    ,1
03,2762,054,00983,02,02,2,34,01,122016,12,2016,2,4, 9,1,1,211,24,1,91,96,0028000,21,2,      ,  ,    , ,122018,12,2018,1,  10000,5,10802020            ,1,080,2,020, ,   , ,   , ,   ,2,       ,2,       ,000991.1651,    ,1
03,2763,054,00983,05,04,2,25,01,072018,07,2018,1,4,82,1,1,235,24,1,91,96,0020000,02,2,      ,  ,    , ,072020,07,2020,1,  20000,1,1050            5DEB,1,050, ,   , ,   , ,   ,5,***,2,       ,2,       ,000991.1651,    ,1
03,2764,054,00983,03,03,1,24,01,032017,03,2017,1,4,82,1,1,213,36,1,81,10,0020000,18,2,      ,  ,    , ,032020,03,2020,1,  49000,1,1090            5DEB,1,090, ,   , ,   , ,   ,5,***,2,       ,2,       ,001104.4594,    ,1
03,2765,055,00987,07,02,2,31,03,062018,06,2018,2,1, 9,1,1,211,24,1,91,96,0040000,51,2,      ,  ,    , ,062020,06,2020,1,  15000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,1,0100000,2,       ,000629.4178,    ,1
03,2766,056,00894,05,02,1,33,01,112016,11,2016,2,7,51,1,1,223,36,1,83,96,0034200,22,2,      ,  ,    , ,112019,11,2019,1,  60000,5,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,1,0120000,2,       ,001123.7212,    ,1
03,2767,056,00894,04,13,1,30,01,082015,08,2015,2,7,52,1,1,233,36,1,34,47,0024640,36,1,082018,08,2018,2,      ,  ,    ,1,  38000,5,1050        4050    ,1,050, ,   , ,   ,4,050, ,   ,1,0061600,2,       ,001123.7212,    ,1
03,2768,053,00320,02,02,2,34,01,062018,06,2018,2,4, 9,1,1,234,24,1,91,96,0018000,03,2,      ,  ,    , ,062020,06,2020,1,  38000,5,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000864.9318,    ,1
03,2769,053,00320,02,02,2,48,01,062016,06,2016,2,4, 9,1,1,235,36,1,53,96,0035000,27,2,      ,  ,    , ,062019,06,2019,1,  90000,5,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000785.8871,    ,1
03,2770,053,00125,01,01,1,50,05,022018,02,2018,2,7,71,1,2,221,09,1,21,50,0065000,43,2,      ,  ,    , ,112018,11,2018,1,  50000,1,1080    30104010    ,1,080, ,   ,3,010,4,010, ,   ,2,       ,2,       ,000871.1116,    ,1
03,2771,053,00125,02,02,2,45,02,042018,04,2018,2,4,91,1,1,234,24,1,91,96,0021000,29,2,      ,  ,    , ,042020,04,2020,1,  70000,5,1090        4010    ,1,090, ,   , ,   ,4,010, ,   ,2,       ,2,       ,000775.6210,    ,1
03,2772,053,00125,01,01,1,43,10,062018,06,2018,2,6,61,1,2,233,06,1,21,50,0056000,32,2,      ,  ,    , ,122018,12,2018,1,  70000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000914.4092,    ,1
03,2773,053,00125,04,04,2,36,01,082016,08,2016,2,8,22,1,1,233,36,1,22,86,0050000,25,2,      ,  ,    , ,082019,08,2019,1, 180000,1,1070    30204010    ,1,070, ,   ,3,020,4,010, ,   ,2,       ,2,       ,000892.6381,    ,1
03,2773,053,00125,05,03,1,32,01,122016,12,2016,1,8,22,1,1,222,24,1,52,47,0033000,21,2,      ,  ,    , ,122018,12,2018,1,  35000,5,1070    30204010    ,1,070, ,   ,3,020,4,010, ,   ,2,       ,2,       ,001037.5359,    ,1
03,2774,056,00504,02,02,2,52,02,122016,12,2016,2,4, 9,1,1,222,24,1,91,96,0020000,45,2,      ,  ,    , ,122018,12,2018,1,  60000,5,1070    3030        ,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,000791.2434,    ,1
03,2775,056,00504,04,04,2,30,01,052016,05,2016,1,6,82,1,1,213,36,1,82,26,0025000,28,2,      ,  ,    , ,052019,05,2019,1,  30000,5,1090        4010    ,1,090, ,   , ,   ,4,010, ,   ,2,       ,2,       ,000870.8268,    ,1
03,2776,056,00114,04,07,1,38,01,042016,04,2016,2,4,93,1,1,233,24,1,51,56,0018000,24,1,042018,04,2018,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0060000,2,       ,000937.7808,    ,1
03,2777,055,00402,01,01,2,48,02,022016,02,2016,2,4,51,1,1,233,36,1,51,96,0028000,57,2,      ,  ,    , ,022019,02,2019,1, 120000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,1,0030000,000607.7350,    ,1
03,2778,055,00402,02,02,2,50,02,012018,01,2018,2,7,92,1,1,235,36,1,91,96,0021600,45,2,      ,  ,    , ,012021,01,2021,1,  90000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000607.7350,    ,1
03,2778,055,00402,03,03,1,28,02,122017,12,2017,2,7,61,1,1,233,24,1,72,45,0030000,33,2,      ,  ,    , ,122019,12,2019,1, 600000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000812.9575,    ,1
03,2779,055,00402,06,04,2,28,01,052015,05,2015,2,4,52,1,1,234,54,1,91,96,0018000,40,2,      ,  ,    , ,112019,11,2019,1,  26400,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000668.8611,    ,1
03,2780,053,00515,07,04,2,32,02,102017,10,2017,4,4,91,1,1,233,24,1,91,96,0016000,35,2,      ,  ,    , ,102019,10,2019,1,  60000,5,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000848.9807,    ,1
03,2781,053,00515,04,04,2,29,01,122017,12,2017,1,6,82,1,1,211,24,1,91,96,0018000,09,2,      ,  ,    , ,122019,12,2019,1,  54000,5,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,000848.9807,    ,1
03,2781,053,00515,05,03,1,31,02,042016,04,2016,2,8,41,1,1,214,36,1,82,26,0039000,53,2,      ,  ,    , ,042019,04,2019,1,  20000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,1,0060000,001031.8813,    ,1
03,2782,053,00515,02,02,2,37,01,112016,11,2016,2,4,14,2,1,222,26,1,91,96,0020000,22,2,      ,  ,    , ,012019,01,2019,1,  64000,5,108020153005        ,1,080,2,015,3,005, ,   , ,   ,2,       ,2,       ,000887.7731,    ,1
03,2783,053,00905,04,04,2,39,01,112017,11,2017,2,8, 9,2,1,233,24,1,32,86,0150000,10,2,      ,  ,    , ,112019,11,2019,1, 500000,1,1070    30204010    ,1,070, ,   ,3,020,4,010, ,   ,2,       ,2,       ,000933.3422,    ,1
03,2784,054,00788,02,02,2,38,04,092017,09,2017,2,3,91,1,1,233,24,1,91,96,0028000,48,2,      ,  ,    , ,092019,09,2019,1,  45000,4,1070        4030    ,1,070, ,   , ,   ,4,030, ,   ,2,       ,2,       ,000953.9535,    ,1
03,2785,055,00792,04,04,2,30,02,112016,11,2016,1,8,52,1,1,233,24,1,91,96,0021540,46,2,      ,  ,    , ,112018,11,2018,1,  60000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000694.2831,    ,1
03,2786,055,00792,02,02,2,32,02,012018,01,2018,2,8, 9,1,1,500,36,1,53,96,0080000,44,2,      ,  ,    , ,012021,01,2021,1,  90000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000694.2831,    ,1
03,2787,055,00792,01,01,2,34,03,042017,04,2017,2,7,52,1,1,222,17,1,42,51,0097500,53,1,092018,09,2018,2,      ,  ,    ,1, 200000,1,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,1,0097500,2,       ,000694.2831,    ,1
03,2788,055,00597,02,04,2,40,01,062014,06,2014,1,4, 9,1,1,213,24,1,53,96,0024000,24,1,062016,06,2016,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000713.2699,    ,2
03,2789,054,00398,01,01,2,53,02,022018,02,2018,3,4, 9,1,1,234,24,1,91,96,0018000,31,2,      ,  ,    , ,022020,02,2020,1,  30000,5,1095    3005        ,1,095, ,   ,3,005, ,   , ,   ,2,       ,2,       ,000824.1194,    ,1
03,2790,054,00398,01,01,1,39,01,092017,09,2017,2,4,72,1,1,212,36,1,72,45,0050000,12,2,      ,  ,    , ,092020,09,2020,1, 108000,5,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,000971.5860,    ,1
15,2791,004,00108,03,04,2,32,03,012017,01,2017,1,8,22,1,1,232,36,1,22,86,0070000,36,1,012018,01,2018,1,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000221.6916,    ,2
15,2792,005,00013,01,01,1,45,02,032018,03,2018,2,3,62,2,1,221,24,1,71,41,0018200,48,2,      ,  ,    , ,032020,03,2020,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000263.0501,    ,1
15,2793,005,00013,05,03,1,28,03,052016,05,2016,1,3,93,2,1,221,36,1,71,41,0010400,48,2,      ,  ,    , ,052019,05,2019,1,  16500,5,1050    300240015GAR,1,050, ,   ,3,002,4,001,5,***,2,       ,1,0002500,000193.7721,    ,1
15,2794,005,00013,01,01,1,47,02,062016,06,2016,3,1,62,2,1,221,36,1,71,41,0015600,54,2,      ,  ,    , ,062019,06,2019,1,  24000,5,1050    301040105GAR,1,050, ,   ,3,010,4,010,5,***,1,0048000,1,0002000,000263.0501,    ,1
15,2795,005,00013,01,01,1,23,01,032017,03,2017,2,3,62,2,2,221,19,1,83,30,0015600,18,2,      ,  ,    , ,102018,10,2018,1,  35000,5,1070    3030        ,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,000253.4011,    ,1
15,2796,005,00013,01,01,1,47,01,012015,01,2015,2,7,62,2,1,221,46,1,83,49,0018200,44,2,      ,  ,    , ,112018,11,2018,1,  40500,5,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,2,       ,1,0002000,000263.0501,    ,1
15,2797,005,00013,01,01,1,37,01,022017,02,2017,2,7,62,2,1,221,88,1,93,41,0013000,19,2,      ,  ,    , ,888888,88,8888,1,  26000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000201.0493,    ,1
15,2798,006,00043,03,03,1,30,01,092017,09,2017,1,1,62,2,2,221,88,1,93,41,0010000,12,2,      ,  ,    , ,888888,88,8888,1,   5000,5,1075    3025        ,1,075, ,   ,3,025, ,   , ,   ,2,       ,2,       ,000191.1177,    ,1
15,2798,006,00043,04,03,1,22,01,092017,09,2017,1,1,92,2,1,221,15,1,93,41,0010000,12,2,      ,  ,    , ,122018,12,2018,1,   3500,5,1070    3030        ,1,070, ,   ,3,030, ,   , ,   ,2,       ,1,0001600,000249.9299,    ,1
15,2799,003,00086,01,01,2,45,03,032016,03,2016,2,1,62,2,1,221,88,1,71,41,0014500,48,2,      ,  ,    , ,888888,88,8888,1,   9000,5,1080    3010    5GAR,1,080, ,   ,3,010, ,   ,5,***,2,       ,2,       ,000386.5494,    ,1
15,2800,005,00138,01,01,1,40,01,102015,10,2015,2,1,62,2,1,221,88,1,51,56,0015600,35,2,      ,  ,    , ,888888,88,8888,1,  18800,5,107020103020        ,1,070,2,010,3,020, ,   , ,   ,2,       ,2,       ,000170.9443,    ,1
15,2800,005,00138,02,02,2,39,01,012015,01,2015,2,0,61,2,1,221,88,1,51,56,0013000,44,2,      ,  ,    , ,888888,88,8888,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000222.4206,    ,1
15,2801,005,00138,01,01,1,38,02,072017,07,2017,2,8,62,1,1,233,24,1,51,96,0019000,53,2,      ,  ,    , ,072019,07,2019,1,  45500,5,105020203030        ,1,050,2,020,3,030, ,   , ,   ,1,0060000,2,       ,000170.9443,    ,1
15,2802,005,00088,03,04,2,21,01,062018,06,2018,1,7,23,1,1,233,13,1,91,96,0018000,03,2,      ,  ,    , ,072019,07,2019,1,  10000,5,1050    30304020    ,1,050, ,   ,3,030,4,020, ,   ,2,       ,2,       ,000110.2308,    ,1
03,2803,056,00010,05,03,1,30,02,012018,01,2018,1,7,21,1,1,233,31,1,21,43,0060000,43,2,      ,  ,    , ,082020,08,2020,1, 160000,1,10702026    4004    ,1,070,2,026, ,   ,4,004, ,   ,2,       ,2,       ,000408.9818,    ,1
03,2804,056,00010,06,19,1,38,01,012016,01,2016,2,4,82,1,1,214,36,1,82,29,0055000,32,2,      ,  ,    , ,012019,01,2019,1,  90000,1,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000370.9457,    ,1
03,2805,056,00010,01,01,1,46,03,052018,05,2018,2,8,21,1,2,234,24,1,31,50,0075000,34,2,      ,  ,    , ,052020,05,2020,1,  60000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,1,0070000,2,       ,000332.7123,    ,1
03,2806,056,00098,04,10,2,27,01,062015,06,2015,1,8,51,1,1,235,24,1,91,96,0022000,24,1,062017,06,2017,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000415.7727,    ,2
03,2807,056,00098,04,02,1,29,03,092018,09,2018,2,4,14,1,1,233,11,1,72,45,0040000,35,2,      ,  ,    , ,082019,08,2019,1,  60000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,1,0090000,1,0020000,000424.2912,    ,1
03,2808,056,00098,81,04,2,48,01,102016,10,2016,2,3,91,6, ,500,88,1,51,55,0050000,23,2,      ,  ,    , ,888888,88,8888,1, 180000,5,106020203020        ,1,060,2,020,3,020, ,   , ,   ,2,       ,2,       ,000375.7607,    , 
03,2809,056,00098,01,01,1,37,03,012017,01,2017,2,8,14,1,2,400,07,1,51,50,0050000,42,1,092018,09,2018,2,      ,  ,    ,1, 100000,1,107720133010        ,1,077,2,013,3,010, ,   , ,   ,1,0050000,1,0020000,000384.8313,    ,1
03,2810,056,00450,04,04,2,29,02,052017,05,2017,1,8,14,1,1,231,24,1,51,56,0020000,41,2,      ,  ,    , ,052019,05,2019,1,  39000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,1,0010000,000420.0591,    ,1
03,2811,054,00006,06,03,1,40,02,102017,10,2017,1,7, 9,1,1,232,24,1,74,55,0015000,51,2,      ,  ,    , ,102019,10,2019,1,  30000,5,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000365.9103,    ,1
03,2812,054,00006,05,04,2,44,02,012018,01,2018,1,4,41,1,1,214,36,1,26,55,0050000,50,2,      ,  ,    , ,012021,01,2021,1, 195000,1,1095    3005        ,1,095, ,   ,3,005, ,   , ,   ,2,       ,2,       ,000359.7494,    ,1
03,2812,054,00006,06,04,2,33,02,022018,02,2018,2,8,22,1,1,235,88,1,22,86,0060000,60,2,      ,  ,    , ,888888,88,8888,1, 195000,1,1095    3005        ,1,095, ,   ,3,005, ,   , ,   ,2,       ,2,       ,000395.3303,    ,1
03,2813,055,00099,10,03,1,52,02,122017,12,2017,2,7, 9,1,1,234,18,1,31,30,0050000,60,2,      ,  ,    , ,062019,06,2019,1, 220000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000381.1257,    ,1
03,2813,055,00099,11,03,1,45,02,122017,12,2017,2,6, 9,1,1,234,24,1,72,30,0040000,60,2,      ,  ,    , ,122019,12,2019,1, 170000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000381.1257,    ,1
03,2814,055,00099,06,02,2,45,03,062018,06,2018,2,4, 9,1,1,211,15,1,91,96,0025000,60,2,      ,  ,    , ,092019,09,2019,1,  95000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000357.8185,    ,1
03,2815,025,00197,03,02,1,30,02,102015,10,2015,2,6,82,1,1,214,36,1,81,28,0050000,60,2,      ,  ,    , ,102018,10,2018,1, 155000,1,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000155.1454,    ,1
03,2816,025,00197,03,04,2,56,03,022017,02,2017,1,7,43,1,1,400,36,1,43,41,0080000,60,2,      ,  ,    , ,022020,02,2020,1, 160000,1,1080200530104005    ,1,080,2,005,3,010,4,005, ,   ,2,       ,2,       ,000105.9176,    ,1
03,2817,027,00176,07,03,1,29,03,062017,06,2017,1,4,51,1,1,233,24,1,72, 9,0040000,60,2,      ,  ,    , ,062019,06,2019,1,  56000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,1,0030000,000165.5553,    ,1
03,2818,026,00173,06,16,2,49,01,012017,01,2017,4,8,33,1,1,500,88,1,22,86,0050000,20,2,      ,  ,    , ,888888,88,8888,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000108.2329,    ,1
03,2819,025,00169,05,04,2,35,10,042018,04,2018,2,4,75,1,1,212,06,1,75,14,0050000,60,2,      ,  ,    , ,102018,10,2018,1,  73000,5,1085200530054005    ,1,085,2,005,3,005,4,005, ,   ,2,       ,2,       ,000158.6543,    ,1
03,2820,028,00129,03,07,1,35,04,072017,07,2017,2,7,51,1,1,234,24,1,52,51,0050000,60,2,      ,  ,    , ,072019,07,2019,1,  60000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000138.8928,    ,1
03,2821,028,00129,03,04,2,24,01,082018,08,2018,1,8, 9,1,1,232,24,1,22,86,0050000,01,2,      ,  ,    , ,082020,08,2020,1,  50000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000152.8764,    ,1
03,2822,025,00141,01,01,1,47,01,102013,10,2013,2,7,52,1,1,234,06,1,96,52,0096000,06,1,042014,04,2014,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000119.0261,    ,2
03,2823,025,00141,01,01,1,32,01,042017,04,2017,2,7,24,4, ,211,00,2,  ,  ,       ,  ,1,042017,04,2017,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000152.7781,    ,2
03,2823,025,00141,02,02,2,30,01,042017,04,2017,2,6, 9,4, ,211,00,2,  ,  ,       ,  ,1,042017,04,2017,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000160.8408,    ,2
03,2823,025,00141,03,03,1,04,01,042017,04,2017,1,0, 9,4, ,211,00,2,  ,  ,       ,  ,1,042017,04,2017,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000167.7812,    ,2
03,2824,025,00141,01,01,2,67,04,112017,11,2017,3,7,52,4, ,500,03,2,  ,  ,       ,  ,1,012018,01,2018,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000113.1757,    ,2
03,2825,025,00141,01,01,1,61,01,082017,08,2017,4,7, 9,4, ,211,00,2,  ,  ,       ,  ,1,082017,08,2017,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000122.1322,    ,2
03,2826,027,00008,07,04,2,36,01,102013,10,2013,4,7,51,1,1,214,60,1,51,56,0051000,59,2,      ,  ,    , ,102018,10,2018,1, 120000,1,109020053005        ,1,090,2,005,3,005, ,   , ,   ,2,       ,2,       ,000183.0626,    ,1
03,2827,027,00008,06,02,1,48,03,022016,02,2016,2,7,21,1,1,233,33,1,21,61,0066000,58,2,      ,  ,    , ,112018,11,2018,1, 188000,1,109020053005        ,1,090,2,005,3,005, ,   , ,   ,2,       ,2,       ,000128.4454,    ,1
03,2828,027,00008,09,03,1,31,03,092016,09,2016,1,4,51,1,1,234,88,1,51,56,0049000,60,2,      ,  ,    , ,888888,88,8888,1, 100000,5,108520053010        ,1,085,2,005,3,010, ,   , ,   ,2,       ,2,       ,000164.8684,    ,1
03,2829,027,00036,81,19,2,70,01,092017,09,2017,3,1, 9,6, ,500,88,2,  ,  ,       ,  ,2,      ,  ,    , ,888888,88,8888,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000225.8702,    , 
03,2830,027,00036,12,19,1,53,05,122016,12,2016,2,4,83,1,1,234,24,1,81,28,0050000,31,2,      ,  ,    , ,122018,12,2018,1, 180000,5,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000142.6522,    ,1
03,2830,027,00036,81,11,1,54,03,062018,06,2018,3,6,14,6, ,212,88,2,  ,  ,       ,  ,2,      ,  ,    , ,888888,88,8888,1,  15000,1,1060201030104010    ,1,060,2,010,3,010,4,010, ,   ,1,0000000,2,       ,000225.8702,    , 
03,2830,027,00036,82,14,2,28,03,092008,09,2008,2,4,51,6, ,212,88,1,92,10,0060000,48,2,      ,  ,    , ,888888,88,8888,1,  40000,5,1080200530054010    ,1,080,2,005,3,005,4,010, ,   ,1,0100000,2,       ,000225.8702,    , 
03,2831,027,00036,08,04,2,27,04,122017,12,2017,2,7,41,1,1,234,12,1,52,47,0035000,60,2,      ,  ,    , ,122018,12,2018,1,  65000,5,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,2,       ,1,0038000,000192.7670,    ,1
03,2832,027,00036,03,02,1,55,02,102016,10,2016,2,7,33,1,1,234,24,1,72,41,0065000,34,2,      ,  ,    , ,102018,10,2018,1, 185000,1,1070200530104015    ,1,070,2,005,3,010,4,015, ,   ,2,       ,2,       ,000146.3749,    ,1
03,2833,027,00036,09,02,1,42,01,122016,12,2016,2,7,41,1,1,233,24,1,41,69,0040000,21,2,      ,  ,    , ,122018,12,2018,1,  87000,5,10702030            ,1,070,2,030, ,   , ,   , ,   ,2,       ,2,       ,000198.1259,    ,1
03,2834,027,00036,04,03,1,33,03,082016,08,2016,4,6,82,1,1,234,24,1,43,47,0030000,60,1,082018,08,2018,2,      ,  ,    ,1,  48000,5,1090        4010    ,1,090, ,   , ,   ,4,010, ,   ,1,0020000,2,       ,000183.1039,    ,1
03,2835,027,00204,01,01,1,38,04,122017,12,2017,2,6, 9,1,2,500,24,1,74,52,0050000,60,2,      ,  ,    , ,122019,12,2019,1,  75000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000179.6871,    ,1
03,2836,027,00204,02,04,2,30,01,112017,11,2017,1,4,73,1,1,213,36,1,82,27,0030000,10,2,      ,  ,    , ,112020,11,2020,1, 160000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000174.8269,    ,1
03,2837,027,00204,02,07,1,53,03,062018,06,2018,2,4,14,4, ,212,03,1,52,47,0015000,03,1,092018,09,2018,3,      ,  ,    ,1,  40000,5,1060201030104020    ,1,060,2,010,3,010,4,020, ,   ,1,0000000,2,       ,000129.3761,    ,1
03,2837,027,00204,81,04,2,28,03,092018,09,2018,2,4,51,6, ,212,88,1,92,10,0060000,48,2,      ,  ,    , ,888888,88,8888,1,  40000,5,1080200530054010    ,1,080,2,005,3,005,4,010, ,   ,1,0100000,2,       ,000204.8493,    , 
03,2838,028,00101,05,02,1,45,01,092016,09,2016,2,4,71,1,1,233,36,1,71,41,0030000,24,2,      ,  ,    , ,092019,09,2019,1,  96000,1,1060200530304005    ,1,060,2,005,3,030,4,005, ,   ,2,       ,1,0048000,000105.6107,    ,1
03,2839,028,00101,08,03,1,35,01,102017,10,2017,1,6,25,1,1,232,12,1,25,64,0075000,11,2,      ,  ,    , ,102018,10,2018,1, 300000,1,1090        4010    ,1,090, ,   , ,   ,4,010, ,   ,2,       ,2,       ,000146.6798,    ,1
03,2840,028,00101,03,02,1,38,04,022018,02,2018,2,6,82,1,1,234,12,1,81,25,0030000,43,2,      ,  ,    , ,022019,02,2019,1, 180000,1,1080200530054010    ,1,080,2,005,3,005,4,010, ,   ,2,       ,2,       ,000146.6798,    ,1
