W_REGN,W_PSU,W_HHID,SFILLER,SET1,SET2,SREL,SSEX,SAGE,TLEFT,DATE_LEFT_MONTH,DATE_LEFT_YEAR,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,INDWORK,OCCUP,NOMONTH,RET,DATE_RETURNED_MONTH,DATE_RETURNED_YEAR,DATE_EXPECTED_MONTH,DATE_EXPECTED_YEAR,CASHREM,CASHAMT,MODE,RETAPSEP,CASHHOME,KINDREM,KINDAMT,SWGT,PRRCD,LFS_IND,P6M_IND
03,1410029002,03860044,0014212090231802,01,01,1,2,59,01,06,2003,3,1,0232,6,096,03,2,,,2,,,10,2003,2,,,2,,2,,00501.3730,,1,
03,1410029002,03890137,0014212090231802,01,02,3,1,19,01,12,2000,1,6,0231,8,050,00,2,,,1,12,2000,,,2,,,2,,2,,00472.0325,,1,2
03,1410029002,03890137,0014212090231802,02,02,3,1,16,01,12,2000,1,3,0231,8,050,00,2,,,1,12,2000,,,2,,,2,,2,,00472.0325,,1,2
03,1410029002,03920232,0014212090231802,01,01,3,1,28,04,06,2003,1,7,0920,1,094,08,1,8340,30,2,,,02,2004,1,032500,1,2,,2,,00506.9846,,1,1
03,1410029002,03930264,0014212090231802,01,01,1,1,58,03,11,2001,2,3,7123,1,081,18,1,1430,54,1,05,2003,,,1,025000,1,1,080000,1,010000,00499.3822,,1,1
03,1410029002,04010522,0014212090231802,02,02,4,1,29,01,09,1999,2,4,0232,8,052,88,1,9322,48,2,,,88,8888,1,080000,4,2,,2,,00506.9846,,1,1
03,1410029002,04010522,0014212090231802,01,02,1,2,62,02,08,2003,3,2,0232,4,096,88,1,5131,08,2,,,88,8888,2,,,2,,2,,00501.3730,,1,1
03,1410046000,04100137,0012232060233702,01,02,3,1,32,02,01,2003,2,7,2132,1,096,24,1,2132,58,2,,,01,2005,1,032400,1,2,,2,,00499.2026,,1,1
03,1410046000,04100137,0012232060233702,02,02,4,2,29,02,01,2003,2,7,2132,1,096,24,1,2132,58,2,,,01,2005,1,021600,1,2,,2,,00501.1903,,1,1
03,1410046000,04120181,0012232060233702,01,01,1,1,40,03,04,2001,2,6,7141,1,078,31,1,7141,44,2,,,11,2003,1,066000,4,2,,1,002700,00454.6527,,1,1
03,1410046000,04170293,0012232060233702,01,01,2,2,35,01,01,2001,2,7,0210,1,052,19,1,9131,02,1,03,2001,,,2,,,2,,2,,00457.6810,,2,2
03,1410046000,04190335,0012232060233702,01,01,1,1,46,03,05,2002,1,7,2411,4,096,00,2,,,1,05,2002,,,2,,,2,,2,,00435.0351,,1,2
03,1410053002,04340297,0014232170232802,01,01,2,2,33,02,02,2000,2,4,0920,1,052,06,1,3473,12,1,08,2000,,,2,,,2,,2,,00485.7072,,2,2
03,1411006006,04610042,0014233080234402,01,01,2,1,50,03,10,2001,2,5,7231,1,094,22,2,,,1,08,2003,,,1,090000,4,1,140000,1,020000,00449.7764,,1,2
03,1411006006,04710176,0014233080234402,01,01,2,1,38,03,01,2003,2,7,0920,1,096,09,1,3141,36,2,,,10,2003,1,090000,1,1,090000,2,,00470.0588,,1,1
03,1411006006,04730204,0014233080234402,01,01,2,1,42,10,07,2003,2,7,3142,1,033,06,1,3142,00,1,08,2003,,,1,035000,1,1,080000,1,005000,00470.0588,,1,1
03,1412002002,04850499,0011211050235402,01,01,2,2,37,01,07,2003,2,6,4211,1,081,24,1,4211,02,2,,,07,2005,1,012000,4,2,,2,,00606.9084,,1,1
03,1412002002,04870584,0011211050235402,01,01,2,1,38,02,08,2000,2,4,0232,1,052,48,1,9312,48,2,,,08,2004,1,030000,4,1,150000,2,,00604.5020,,1,1
03,1412002002,04910780,0011211050235402,01,01,2,1,44,03,08,2002,2,7,1490,1,065,16,1,1490,12,2,,,10,2003,1,240000,1,2,,2,,00604.5020,,1,1
03,1412002002,04980035,0011211050235402,01,01,2,1,41,99,99,9999,1,6,9999,1,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00604.5020,,1,2
03,1412005003,05180280,0011232040235702,01,01,3,2,30,02,12,2002,4,4,0210,1,052,06,1,3473,12,1,07,2003,,,1,025000,4,1,100000,2,,00457.9452,,2,1
03,1412005003,05210347,0011232040235702,01,01,2,2,27,01,07,2003,2,2,0210,1,082,24,1,9131,02,2,,,07,2005,2,,,2,,2,,00501.4796,,1,1
03,1412005003,05240418,0011232040235702,01,01,3,1,38,01,04,2000,1,4,7123,1,081,24,1,9312,24,1,05,2003,,,2,,,1,050000,2,,00454.9152,,1,1
03,1412005003,05310577,0011232040235702,01,01,2,1,48,01,01,1999,2,3,7141,1,051,59,1,7141,56,2,,,12,2003,1,125000,1,2,,2,,00435.2863,,1,1
03,1412006003,05520383,0011222030235802,01,01,3,2,32,01,07,2003,2,7,2411,4,001,88,2,,,2,,,88,8888,2,,,2,,2,,00501.1903,,1,2
03,1412015003,05690163,0014231030236502,01,01,2,1,34,01,12,2002,2,6,7244,1,089,24,1,3139,10,2,,,03,2004,1,061000,1,2,,2,,00497.4732,,1,1
03,1412016000,05900447,0014221020236602,01,01,2,1,35,02,08,2001,2,6,8290,1,081,30,1,3118,60,2,,,02,2004,1,075000,4,2,,2,,00481.0937,,1,1
03,1412016000,05910488,0014221020236602,01,01,2,2,33,03,08,2003,2,6,0210,1,052,06,2,,,2,,,02,2004,2,,,2,,1,000800,00530.3378,,1,2
03,1412017001,06120297,0013241030236702,02,02,3,1,28,03,01,2003,2,7,1225,1,094,07,1,3121,37,2,,,10,2003,2,,,2,,2,,00455.5670,,2,1
03,1412017001,06120297,0013241030236702,01,02,2,2,52,01,05,2003,2,7,2222,4,096,03,2,,,1,07,2003,,,2,,,1,000000,2,,00434.7511,,1,2
03,1412018002,06230194,0012213030236802,01,01,2,1,50,01,12,1998,2,6,0210,4,096,88,2,,,2,,,88,8888,1,060000,1,2,,2,,00446.9240,,1,2
03,1413032000,06350097,0011242050238402,02,02,3,2,25,02,09,2003,2,7,0232,1,089,24,1,8273,24,2,,,10,2005,2,,,2,,2,,00543.5320,,1,1
03,1413032000,06350097,0011242050238402,01,02,3,2,27,02,01,2003,3,7,0210,1,089,12,1,7244,42,1,07,2003,,,1,020000,1,1,010000,2,,00496.3470,,2,1
03,1414008003,06570209,0012231200239002,01,01,2,2,27,02,02,1999,2,6,0210,1,089,24,1,8290,48,1,10,2001,,,2,,,2,,2,,00456.0955,,2,2
03,1414008003,06590285,0012231200239002,01,01,2,2,32,02,04,2001,2,6,0210,1,089,24,1,8251,48,2,,,99,2003,1,060000,4,2,,2,,00499.4540,,1,1
03,1414010002,06690014,0013213140239202,02,03,3,1,32,02,04,2003,1,7,4132,3,015,08,1,4132,06,2,,,12,2003,1,060000,1,2,,1,010000,00497.7615,,1,1
03,1414010002,06690014,0013213140239202,01,03,4,1,30,02,03,2003,2,6,0920,1,081,24,1,5123,31,2,,,03,2005,1,030000,1,2,,2,,00497.7615,,1,1
03,1414010002,06690014,0013213140239202,03,03,3,2,31,02,12,2000,2,6,5220,1,089,24,1,8290,48,1,11,2002,,,2,,,2,,2,,00499.7434,,1,2
03,1414010002,06730062,0013213140239202,01,01,2,2,38,02,09,2001,2,6,0210,1,081,24,1,5131,36,1,09,2003,,,1,020000,1,1,050000,2,,00470.8394,,1,1
03,1414010002,06760100,0013213140239202,01,01,1,1,51,02,12,2000,2,4,7123,1,081,17,1,7123,41,1,05,2002,,,2,,,2,,2,,00472.0963,,2,2
03,1414010002,06770114,0013213140239202,01,01,3,2,22,04,08,2002,2,6,4211,1,052,06,1,3473,24,1,02,2003,,,2,,,2,,2,,00472.0963,,2,2
03,1414010002,06790136,0013213140239202,01,01,3,1,22,01,07,2003,1,3,5151,1,052,06,1,5151,02,2,,,01,2004,2,,,2,,2,,00479.4261,,1,1
03,1415009000,07230388,0013212210240402,01,01,3,2,25,01,09,2000,1,6,9211,1,082,60,1,3300,36,2,,,09,2005,1,005000,1,2,,2,,00513.8553,,1,1
03,1416009001,07260033,0012232110240702,01,01,3,2,27,05,09,2003,1,7,0232,1,081,10,1,8340,50,2,,,08,2004,2,,,2,,2,,00501.4796,,1,1
03,1416009001,07280059,0012232110240702,01,01,4,1,32,03,03,2003,2,4,7346,1,081,25,1,7346,07,2,,,04,2005,1,048000,1,2,,2,,00499.4908,,1,1
03,1417007001,07460087,0013223040242002,01,01,3,1,25,05,03,2003,1,7,0232,1,096,07,1,9152,50,2,,,03,2004,1,180000,4,2,,2,,00528.5402,,1,1
03,1418026002,07930603,0013221160244202,01,01,3,2,33,01,08,2002,2,7,2333,8,082,00,2,,,1,08,2002,,,2,,,2,,2,,00523.8438,,1,2
03,1418034000,07950012,0011212050244402,02,03,3,2,38,01,07,2003,2,7,0210,1,096,48,1,5132,02,2,,,07,2007,2,,,2,,2,,00476.5423,,1,1
03,1418034000,07950012,0011212050244402,01,03,4,1,40,01,07,2003,2,5,1430,1,096,48,1,0930,02,2,,,07,2007,2,,,2,,2,,00474.6528,,1,1
03,1418034000,07950012,0011212050244402,03,03,3,2,26,01,10,2002,1,7,4141,1,081,48,1,4211,11,2,,,10,2006,1,048600,1,2,,2,,00523.2375,,1,1
03,1418034000,08000178,0011212050244402,01,01,3,2,26,01,04,2003,4,6,0232,1,081,36,1,3231,05,2,,,04,2006,1,040000,1,2,,2,,00514.2912,,1,1
03,1418034000,08010212,0011212050244402,01,01,3,2,41,02,07,2003,2,7,4190,1,081,24,1,4211,24,2,,,07,2005,1,010000,1,2,,2,,00468.3944,,1,1
03,1420004008,08590209,0014223210247302,01,01,3,2,20,01,05,2003,1,4,9152,1,052,06,1,3473,05,2,,,11,2003,1,009200,4,2,,2,,00465.8297,,1,1
03,1420004008,08660370,0014223210247302,01,01,2,1,46,01,04,1999,2,4,8322,1,081,12,1,7231,24,1,02,2000,,,2,,,2,,2,,00434.2816,,1,2
03,1420009012,09110035,0011232180247602,01,01,3,2,31,01,02,2003,1,4,0210,1,051,88,1,9131,07,2,,,88,8888,2,,,2,,2,,00554.8726,,1,1
03,1420009012,09220114,0011232180247602,01,01,1,1,45,05,03,2003,2,7,2152,1,035,09,1,8340,45,2,,,12,2003,1,090000,1,2,,2,,00481.6316,,1,1
03,1420016001,09580457,0013243340248302,01,01,3,2,29,01,04,2000,1,3,0232,1,052,36,1,3473,39,1,07,2003,,,1,028800,4,1,060000,1,013000,00456.6240,,2,1
03,1420019002,09620017,0013222250248502,01,01,2,1,49,08,03,2003,2,4,9132,1,081,09,1,9132,96,2,,,12,2003,1,060000,4,2,,2,,00435.0351,,1,1
03,1420033002,09930207,0014212290249402,01,01,2,2,35,01,05,2001,2,6,4115,1,094,12,1,9131,07,1,12,2001,,,2,,,2,,2,,00486.8286,,2,2
03,1420045002,10210012,0012212170250302,01,01,6,2,28,04,07,2002,2,4,0210,1,082,06,1,3473,24,1,01,2003,,,2,,,2,,2,,00464.8157,,2,2
03,1420045002,10370515,0012212170250302,01,01,2,1,48,10,01,2003,2,6,0920,1,081,11,1,3416,52,2,,,12,2003,1,119000,1,2,,2,,00454.5562,,1,1
03,1421006000,10580024,0014243230253902,01,01,3,2,28,01,02,2000,2,7,0210,1,089,24,1,9322,22,1,12,2001,,,2,,,2,,2,,00456.6240,,2,2
03,1421023000,10750035,0012243130254702,01,01,4,2,37,01,08,2003,2,6,0210,4,032,88,1,5131,02,2,,,88,8888,2,,,2,,2,,00455.4084,,1,1
03,1421023000,10820139,0012243130254702,01,01,3,2,20,02,07,2003,1,4,0210,1,052,06,1,2454,09,2,,,01,2004,1,016500,4,2,,2,,00465.5603,,1,1
03,1421023000,10840170,0012243130254702,02,03,2,2,69,01,10,2002,2,2,0210,4,096,06,2,,,1,02,2003,,,2,,,2,,2,,00462.5640,,1,2
03,1421023000,10840170,0012243130254702,03,03,3,2,23,01,10,1999,1,2,9211,4,096,88,1,5131,47,2,,,88,8888,1,060000,4,2,,2,,00465.5603,,1,1
03,1421023000,10840170,0012243130254702,01,03,1,1,77,01,10,2002,2,2,6111,4,096,06,2,,,1,02,2003,,,2,,,2,,2,,00460.7294,,1,2
03,1421059001,11090054,0014242190253802,01,01,3,2,22,02,09,2003,1,4,0210,1,052,04,1,2454,07,2,,,03,2004,2,,,2,,2,,00480.5878,,1,1
03,4901021000,00050087,0013231280260602,01,01,3,1,30,01,04,2002,1,7,8321,1,081,24,1,3132,17,2,,,04,2004,1,030000,1,2,,2,,00497.4732,,1,1
03,4903022002,00960191,0012221080265802,01,01,2,2,38,01,05,2002,2,6,0940,1,018,88,1,9131,16,2,,,88,8888,1,066000,1,2,,2,,00455.6719,,1,1
03,4903059000,01070367,0012242050267502,01,01,1,1,68,01,11,1998,2,6,6111,1,096,88,1,8324,58,2,,,88,8888,1,020000,1,2,,2,,00460.4628,,1,1
03,4903071002,01240275,0012211180266402,01,01,3,2,19,01,06,2003,1,3,5220,1,052,06,1,3473,02,2,,,12,2003,1,014000,3,2,,1,002000,00477.8118,,1,1
03,4903087000,01370038,0013211080267202,01,01,3,2,43,02,02,2001,3,7,2231,1,081,88,1,2231,24,2,,,88,8888,1,070000,1,2,,2,,00467.3928,,1,1
03,4903087000,01490117,0013211080267202,01,01,3,1,54,02,03,2002,1,7,4211,1,018,88,1,4121,48,2,,,88,8888,1,020000,1,2,,2,,00445.4522,,1,1
03,4903091001,01670306,0011211260263902,01,01,3,2,29,99,99,9999,1,4,9999,1,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00515.6588,,1,2
03,4903091001,01690353,0011211260263902,01,01,6,2,45,02,01,2002,1,6,8321,1,081,88,1,7122,21,2,,,88,8888,1,010000,1,2,,2,,00449.3773,,1,1
03,4904010002,01820197,0011221260267902,01,02,4,1,30,01,10,2002,2,6,1314,1,081,88,1,8322,11,2,,,88,8888,1,060000,1,2,,2,,00498.3379,,1,1
03,4904010002,01820197,0011221260267902,02,02,3,2,32,02,04,2002,2,7,5220,4,081,12,2,,,1,04,2003,,,2,,,1,100000,1,999999,00500.3222,,1,2
03,4908001000,02730358,0014221170273402,01,01,2,1,56,04,01,2001,2,7,6111,1,081,24,1,9211,96,1,01,2002,,,2,,,2,,2,,00490.8651,,1,2
03,4908011004,03020039,0012212250273702,01,01,3,2,31,02,04,2001,4,4,5220,1,039,88,1,9131,43,1,04,2003,,,2,,,1,800000,2,,00499.7434,,1,1
03,4908022000,03110057,0014231210272902,01,01,2,2,44,02,04,2002,2,4,5220,1,039,24,1,9131,41,2,,,04,2004,1,030000,1,2,,2,,00454.8813,,1,1
03,4909005000,03250008,0011242150274702,01,01,3,2,26,02,05,2003,1,6,0210,1,081,24,1,9131,10,2,,,05,2005,1,018000,4,2,,2,,00499.7434,,1,1
03,4909005000,03250009,0011242150274702,01,01,3,2,26,99,99,9999,1,6,9999,1,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00499.7434,,1,2
03,4909005000,03270045,0011242150274702,01,01,2,2,39,02,01,2002,2,3,9211,1,089,16,1,9131,32,2,,,05,2004,1,030000,1,2,,2,,00455.1448,,1,1
03,4909005000,03340165,0011242150274702,01,01,3,1,29,02,09,2000,1,7,0210,3,046,88,1,2460,03,2,,,88,8888,1,040000,1,2,,2,,00497.7615,,1,1
03,4909005000,03360201,0011242150274702,01,01,1,1,33,04,09,2001,2,4,7142,1,081,24,1,7141,48,1,08,2003,,,1,050000,1,1,000000,2,,00456.3597,,2,1
03,4909005000,03370220,0011242150274702,01,01,3,2,37,02,04,2002,1,6,0210,1,089,21,1,5131,30,2,,,01,2004,1,060000,1,2,,2,,00455.1448,,1,1
03,4909019001,03500102,0013232130275002,01,01,6,2,77,99,99,9999,3,7,9999,9,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00462.8317,,1,
03,4909019001,03540157,0013232130275002,01,01,5,2,05,99,99,9999,1,0,9999,9,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00441.8697,,1,
03,4914009001,04220343,0014261320281802,01,01,2,2,37,02,11,1999,2,6,0210,1,039,48,1,9131,48,2,,,11,2003,1,024000,1,2,,2,,00456.1990,,1,1
03,4919003001,04580083,0014212010286502,01,01,3,2,30,03,06,2003,2,4,5220,1,052,03,1,3473,36,1,09,2003,,,1,060000,4,1,100000,1,005500,00499.7434,,1,1
03,4919003001,04640197,0014212010286502,01,01,1,1,37,01,03,2001,2,7,2231,1,095,33,1,2231,30,2,,,12,2003,1,120000,1,2,,2,,00453.3402,,1,1
03,4921013001,04720007,0014242240288202,03,04,6,1,26,01,04,2001,1,7,9151,1,089,33,1,8290,29,2,,,01,2004,2,,,2,,2,,00497.7615,,1,1
03,4921013001,04720007,0014242240288202,04,04,2,1,24,99,99,9999,2,6,9999,1,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00463.4452,,1,2
03,4921013001,04720007,0014242240288202,02,04,6,2,45,03,08,2001,2,7,2232,1,081,28,1,9141,52,2,,,12,2003,1,050000,4,2,,1,013000,00435.5076,,1,1
03,4921013001,04720007,0014242240288202,01,04,6,1,51,01,08,2001,2,7,5122,1,081,28,1,9141,25,2,,,12,2003,1,050000,4,2,,2,,00433.7792,,1,1
03,4925002002,05370216,0014211320292802,01,01,2,1,37,02,11,2002,2,6,8322,1,081,25,1,8324,36,2,,,12,2004,1,030000,1,2,,2,,00467.7777,,1,1
03,4925012000,05530206,0011222280292202,01,01,3,2,25,01,03,2002,1,7,2227,1,081,24,1,2227,06,2,,,03,2004,1,040000,1,2,,2,,00500.0328,,1,1
03,4926030002,05810153,0011231020293902,01,01,3,2,17,02,08,2002,1,4,0231,1,052,20,1,2454,16,2,,,04,2004,1,040000,1,2,,1,082000,00465.0214,,1,1
03,4927004001,06190121,0011212100295502,01,01,2,2,36,01,03,2000,2,6,0210,1,047,44,1,5132,39,2,,,12,2003,1,090000,1,2,,2,,00455.1448,,1,1
03,4927004001,06220188,0011212100295502,01,01,4,2,22,02,02,2003,2,4,0210,1,052,06,1,3473,12,1,08,2003,,,2,,,1,150000,2,,00456.3597,,2,1
03,4928020002,06490056,0013212190297802,01,01,1,1,49,04,04,2002,2,6,7231,1,051,10,1,7231,48,1,02,2003,,,1,055000,1,2,,2,,00433.7792,,1,2
03,4928020002,06590155,0013212190297802,01,01,3,2,46,03,12,2001,4,7,2231,1,081,12,1,2231,36,1,07,2002,,,2,,,2,,2,,00435.5076,,1,2
03,4928023000,06660085,0012231120297802,01,02,3,1,25,03,03,2003,1,7,0940,1,999,07,1,8340,36,2,,,10,2003,1,075000,1,2,,2,,00497.4732,,1,1
03,4928023000,06660085,0012231120297802,02,02,1,2,65,99,99,9999,3,2,9999,9,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00462.0286,,1,
03,4929016000,06970016,0012251380290702,01,01,2,1,42,05,04,2002,2,4,6111,1,081,12,1,8332,60,1,04,2003,,,1,051000,1,1,120000,2,,00473.8723,,1,1
03,4930008000,07370126,0013222190301602,01,01,1,1,40,02,12,2001,2,2,8322,3,046,24,1,8322,47,2,,,12,2003,1,065000,1,2,,2,,00453.6027,,1,1
03,4930027000,07540071,0011251280301002,01,01,3,2,23,01,01,2003,1,7,4113,1,081,24,1,4113,09,2,,,02,2005,2,,,2,,2,,00466.0991,,1,1
03,4930027000,07560106,0011251280301002,01,01,2,2,24,01,03,2003,2,4,9131,1,039,24,1,9131,06,2,,,04,2005,2,,,2,,2,,00466.0991,,1,1
03,4930045002,07730112,0012232230301202,01,01,1,1,37,03,06,2002,2,5,6111,1,051,22,1,7241,36,2,,,12,2003,1,030000,1,2,,2,,00453.8652,,1,1
03,4930045002,07740138,0012232230301202,01,01,1,1,30,01,01,2003,2,6,8321,1,050,24,1,8322,08,2,,,01,2004,1,040000,1,2,,2,,00498.3379,,1,1
03,4930045002,07830396,0012232230301202,01,01,2,2,35,99,99,9999,2,6,9999,1,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00455.6719,,1,2
03,5401005003,08880187,0011210160304502,01,01,3,1,26,04,09,2002,1,7,2453,1,021,88,1,2453,12,2,,,88,8888,1,080000,4,2,,2,,00497.1850,,1,1
03,5401005003,08900247,0011210160304502,01,01,2,2,31,01,03,2003,2,4,0232,1,094,07,1,4115,06,2,,,10,2003,1,021000,4,2,,2,,00499.1647,,1,1
03,5401005003,08920312,0011210160304502,01,01,2,1,52,02,12,2000,2,4,8321,1,081,48,1,8211,60,2,,,12,2004,1,044000,4,2,,1,015000,00433.2769,,1,1
03,5401007007,00110067,0011220040304602,01,01,2,1,39,02,01,2000,2,7,1314,6,096,88,1,7241,46,2,,,88,8888,1,120000,1,2,,1,010000,00453.3402,,1,
03,5401013004,00270037,0013210130305102,01,01,1,2,49,02,07,2000,4,4,1314,1,039,36,1,9131,36,1,08,2003,,,1,013000,1,1,020000,2,,00455.8312,,2,1
03,5401013004,00508001,0013210130305102,01,01,2,1,36,01,06,2003,2,7,1313,1,096,88,1,7241,04,2,,,88,8888,1,027000,4,2,,2,,00452.8152,,1,1
03,5401021005,01040310,0012210100305702,01,01,2,2,38,02,06,2002,2,2,0210,1,081,28,1,9131,26,2,,,10,2004,1,046500,4,2,,2,,00469.7717,,1,1
03,5401026002,01180221,0014210050306202,01,01,2,2,34,04,05,2002,2,4,0210,1,089,24,1,5122,60,2,,,05,2004,1,054000,1,2,,2,,00515.8035,,1,1
03,5401028006,01360401,0014220100306402,01,01,3,2,36,01,11,2002,4,7,3232,1,081,24,1,9131,10,2,,,11,2004,1,030000,4,2,,2,,00455.1448,,1,1
03,5402007001,09060358,0011211110307502,01,01,3,2,53,02,01,2003,5,4,7435,6,096,24,1,7435,60,2,,,01,2005,1,120500,1,2,,1,070000,00435.5076,,1,
03,5403018001,01610127,0012212330309002,01,01,2,1,43,02,02,2002,2,7,2341,1,082,24,1,3231,62,2,,,02,2004,1,058000,1,2,,2,,00452.2901,,1,1
03,5405001001,01860172,0012222210310802,01,01,3,2,28,02,03,2003,1,7,0210,1,039,24,1,9131,31,2,,,03,2005,1,075000,1,2,,2,,00500.0328,,1,1
03,5405001001,01910391,0012222210310802,01,01,3,1,22,01,01,2003,1,6,0232,1,089,24,1,7243,09,2,,,01,2005,1,060000,4,2,,2,,00463.7136,,1,1
03,5406002001,02480245,0011231170312802,01,01,2,1,40,01,03,2001,2,4,5169,1,081,31,1,5123,30,2,,,03,2004,1,048000,4,2,,2,,00453.8652,,1,1
03,5406002001,02500291,0011231170312802,01,01,2,1,38,01,10,2002,2,4,7123,1,081,12,1,7123,12,2,,,12,2003,1,048000,4,2,,2,,00453.8652,,1,1
03,5406002001,02510312,0011231170312802,01,01,2,1,49,03,08,2002,2,4,7122,1,081,24,1,7122,60,1,08,2003,,,1,036000,4,1,010000,2,,00434.2816,,1,1
03,5406021001,02630099,0014232160313402,01,01,2,1,38,03,09,2003,2,4,7141,1,081,24,1,1430,60,2,,,09,2005,1,030000,4,2,,2,,00452.5526,,1,1
03,5407027000,02760035,0011241080316902,01,01,3,2,29,03,09,2003,1,7,4190,1,096,24,1,5123,60,2,,,10,2005,1,072000,1,1,050000,1,006000,00500.6115,,1,1
03,5407027000,02830216,0011241080316902,01,01,2,2,46,01,08,2003,2,4,1314,1,051,24,1,9131,01,2,,,08,2005,1,010000,4,2,,2,,00436.2641,,1,1
03,5407027000,02840243,0011241080316902,01,01,4,1,45,03,12,2002,2,3,7241,1,081,24,1,7241,57,2,,,12,2004,1,060000,4,2,,2,,00434.5327,,1,1
03,5407028000,02940048,0011251080316702,01,01,3,1,44,04,01,2003,2,7,4121,1,096,12,1,0129,56,2,,,01,2004,1,090000,1,2,,2,,00470.0588,,1,1
03,5408006001,03100075,0013231270317102,01,01,3,1,29,01,03,2003,2,4,7231,1,081,24,1,7231,06,2,,,03,2005,1,024000,1,2,,2,,00498.3379,,1,1
03,5408006001,03120148,0013231270317102,01,01,3,2,23,01,03,2003,1,6,4131,1,081,24,1,4211,07,2,,,03,2005,1,021000,4,2,,2,,00465.8297,,1,1
03,5408006001,03210132,0013231270317102,01,01,2,1,38,02,12,2002,2,4,8323,1,050,24,1,7243,33,2,,,12,2005,1,150000,1,2,,2,,00453.8652,,1,1
03,5408006001,03230204,0013231270317102,01,01,2,1,38,05,05,2003,2,7,8323,1,081,08,1,7123,64,2,,,02,2004,1,066000,1,2,,2,,00453.8652,,1,1
03,5408010002,03330184,0014251260317302,01,01,2,1,37,03,04,2003,2,1,7123,1,081,12,1,7123,20,2,,,04,2004,1,032000,4,2,,1,024000,00476.0277,,1,1
03,5408010002,03340203,0014251260317302,01,01,2,1,48,02,02,2001,2,2,7231,1,081,24,1,7231,32,2,,,02,2004,1,074000,4,2,,1,007750,00455.4879,,1,1
03,5408010002,03500547,0014251260317302,01,01,3,2,26,02,08,2001,1,4,5220,1,039,29,1,9131,36,2,,,01,2004,1,037000,1,2,,2,,00524.7533,,1,1
03,5408018000,03530040,0011252200318602,01,01,3,1,31,01,05,2002,1,7,4190,1,089,36,1,3152,17,2,,,05,2005,1,060000,4,2,,2,,00496.8968,,1,1
03,5408018000,03610187,0011252200318602,01,01,2,1,51,05,02,2002,2,3,6420,1,081,24,1,9313,60,2,,,02,2004,1,024000,4,2,,2,,00433.0257,,1,1
03,5408020000,03730027,0011242200319702,01,01,2,1,60,02,01,2003,2,5,7215,1,081,18,1,7215,48,2,,,07,2004,1,060000,1,2,,2,,00489.4456,,1,1
03,5408020000,03770083,0011242200319702,01,01,2,1,44,03,05,2003,2,5,0232,1,081,88,1,7233,36,2,,,88,8888,1,028000,4,2,,2,,00452.5526,,1,1
03,5408020000,03860195,0011242200319702,01,01,4,1,33,03,03,2001,2,7,0232,1,094,36,1,7412,36,2,,,03,2004,1,030000,4,2,,2,,00496.8968,,1,1
03,5408034005,04110116,0013241230318202,01,01,2,2,45,05,08,2003,2,4,7435,1,021,12,1,9313,60,2,,,08,2004,1,010000,4,1,100000,1,040000,00436.2641,,1,1
03,5408034005,04140214,0013241230318202,01,01,4,1,33,05,08,2003,2,7,2151,1,094,12,1,2151,60,2,,,08,2004,1,080000,1,2,,2,,00498.6261,,1,1
03,5409011003,04670044,0014241160320202,01,01,3,1,29,02,01,2003,1,7,4121,1,089,24,1,7243,32,2,,,01,2005,1,049000,4,2,,2,,00498.6261,,1,1
03,5409012002,04840039,0014211170320302,01,01,3,2,24,01,01,2003,1,7,0231,1,001,24,1,9322,08,2,,,01,2005,2,,,2,,2,,00494.3716,,1,1
03,5409012002,04980443,0014211170320302,01,01,2,1,51,02,07,2002,2,6,5220,1,081,24,1,7212,38,2,,,07,2004,1,060000,4,2,,2,,00460.8904,,1,1
03,5410009000,05090171,0014212230322802,01,01,2,1,30,05,06,2003,2,4,0232,1,052,06,1,8340,20,2,,,12,2003,1,060000,1,2,,2,,00496.6086,,1,1
03,5410009000,05160321,0014212230322802,02,02,4,2,23,01,10,2002,2,4,0210,1,089,24,1,9322,12,2,,,10,2004,1,060000,4,2,,2,,00464.2132,,1,1
03,5410009000,05160321,0014212230322802,01,02,4,1,31,02,01,2002,2,4,8321,1,081,24,1,7123,32,2,,,01,2004,1,060000,4,2,,2,,00496.6086,,1,1
03,5410009000,05180365,0014212230322802,01,01,2,1,30,02,05,2002,2,4,7241,1,081,24,1,7241,29,2,,,05,2004,1,090000,1,2,,2,,00496.6086,,1,1
03,5412014000,05600077,0013212120325102,01,01,2,2,41,01,08,2002,2,4,0210,1,039,24,1,9131,13,2,,,08,2004,1,090000,4,2,,2,,00454.0906,,1,1
03,5412014000,05680229,0013212120325102,01,01,2,1,40,02,05,2003,2,2,7123,1,081,24,1,7123,29,2,,,05,2005,1,045000,4,2,,2,,00452.2901,,1,1
